gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Group,Churn_Probability,Risk_Level,Recommended_Action
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,1,7-12 Months,0.7680310880188014,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.1,729.95,1,7-12 Months,0.7677152119774497,High Risk,Immediate retention contact + personalized offer
Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,1,7-12 Months,0.767090320052037,High Risk,Immediate retention contact + personalized offer
Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.9,260.9,1,0-6 Months,0.7668570031080703,High Risk,Immediate retention contact + personalized offer
Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,1,7-12 Months,0.7662341405016738,High Risk,Immediate retention contact + personalized offer
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.45,240.45,1,0-6 Months,0.7659767590967762,High Risk,Immediate retention contact + personalized offer
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0,266.8,0,0-6 Months,0.7657682171198735,High Risk,Immediate retention contact + personalized offer
Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,1,13-24 Months,0.7657491405524459,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,1,13-24 Months,0.765601118962343,High Risk,Immediate retention contact + personalized offer
Female,1,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,0,13-24 Months,0.7654452142187959,High Risk,Immediate retention contact + personalized offer
Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,1,13-24 Months,0.7644587190235785,High Risk,Immediate retention contact + personalized offer
Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,1,0-6 Months,0.7642484648144524,High Risk,Immediate retention contact + personalized offer
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.0,424.75,0,0-6 Months,0.7640423727344156,High Risk,Immediate retention contact + personalized offer
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1148.1,1,7-12 Months,0.7635005612936913,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.45,36.45,1,0-6 Months,0.7628481359574163,High Risk,Immediate retention contact + personalized offer
Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,1,7-12 Months,0.7626259456407346,High Risk,Immediate retention contact + personalized offer
Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,1,0-6 Months,0.7622664462119272,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,220.95,1,0-6 Months,0.7615317039549946,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,292.8,1,0-6 Months,0.7611022494557083,High Risk,Immediate retention contact + personalized offer
Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,1,7-12 Months,0.7599643435915756,High Risk,Immediate retention contact + personalized offer
Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,1,13-24 Months,0.7580353429258232,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,1,7-12 Months,0.7578543793125903,High Risk,Immediate retention contact + personalized offer
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,370.65,1,0-6 Months,0.7574311005308796,High Risk,Immediate retention contact + personalized offer
Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,1,7-12 Months,0.7573422466847148,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.0,1127.2,1,13-24 Months,0.7566913752492693,High Risk,Immediate retention contact + personalized offer
Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,545.2,1,0-6 Months,0.7563166049518868,High Risk,Immediate retention contact + personalized offer
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.15,77.15,1,0-6 Months,0.7563080681335657,High Risk,Immediate retention contact + personalized offer
Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,1,0-6 Months,0.7555826160752548,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,1,13-24 Months,0.7553749633706978,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,6,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.4,263.05,0,0-6 Months,0.7551216957278224,High Risk,Immediate retention contact + personalized offer
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,1,0-6 Months,0.7541147421620453,High Risk,Immediate retention contact + personalized offer
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.05,762.1,1,7-12 Months,0.7540646317018476,High Risk,Immediate retention contact + personalized offer
Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,1,7-12 Months,0.7539345105050623,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,1,0-6 Months,0.7537217069170951,High Risk,Immediate retention contact + personalized offer
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,1,7-12 Months,0.753700980958222,High Risk,Immediate retention contact + personalized offer
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,1,7-12 Months,0.7536675902272773,High Risk,Immediate retention contact + personalized offer
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,1,0-6 Months,0.7534702821090189,High Risk,Immediate retention contact + personalized offer
Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,1,0-6 Months,0.7531919232705765,High Risk,Immediate retention contact + personalized offer
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,1,0-6 Months,0.7527479046033317,High Risk,Immediate retention contact + personalized offer
Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,1,7-12 Months,0.7526280334396094,High Risk,Immediate retention contact + personalized offer
Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,0,0-6 Months,0.7521858641358109,High Risk,Immediate retention contact + personalized offer
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2,0,0-6 Months,0.7511940732241655,High Risk,Immediate retention contact + personalized offer
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,0,7-12 Months,0.7506582407082465,High Risk,Immediate retention contact + personalized offer
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,1,0-6 Months,0.7500886230506536,High Risk,Immediate retention contact + personalized offer
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.3,75.3,1,0-6 Months,0.7499258524348197,High Risk,Priority retention campaign + service engagement
Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,1,0-6 Months,0.7499014972578566,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,0,0-6 Months,0.7497087150541649,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,1,0-6 Months,0.749644292592485,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,74.95,1,0-6 Months,0.749545779618991,High Risk,Priority retention campaign + service engagement
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,1,0-6 Months,0.7494914521151446,High Risk,Priority retention campaign + service engagement
Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,1,0-6 Months,0.7493907407101212,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,1,0-6 Months,0.7491935859496054,High Risk,Priority retention campaign + service engagement
Male,1,No,No,1,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,39.65,39.65,1,0-6 Months,0.7490619579236875,High Risk,Priority retention campaign + service engagement
Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.15,1,13-24 Months,0.7489747407750953,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,0,0-6 Months,0.7489206649575633,High Risk,Priority retention campaign + service engagement
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.95,384.5,1,0-6 Months,0.7488838630342743,High Risk,Priority retention campaign + service engagement
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,1,0-6 Months,0.7488563181135776,High Risk,Priority retention campaign + service engagement
Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.7,2082.95,1,13-24 Months,0.7488448091508554,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.15,71.15,1,0-6 Months,0.7488118217800098,High Risk,Priority retention campaign + service engagement
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,90.1,0,0-6 Months,0.7486280317749079,High Risk,Priority retention campaign + service engagement
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,606.25,1,7-12 Months,0.7485579016974669,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,0,0-6 Months,0.748185190520858,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,70.55,1,0-6 Months,0.7481581045005297,High Risk,Priority retention campaign + service engagement
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.9,143.35,1,0-6 Months,0.747818322428108,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,0,0-6 Months,0.7477762486101629,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,1,0-6 Months,0.7477216664576302,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.0,1145.35,1,7-12 Months,0.7476904365044365,High Risk,Priority retention campaign + service engagement
Male,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,497.6,0,0-6 Months,0.747584270042652,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,1,0-6 Months,0.7475032595939272,High Risk,Priority retention campaign + service engagement
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.55,298.35,1,0-6 Months,0.7474054624632814,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,1,0-6 Months,0.747394009218393,High Risk,Priority retention campaign + service engagement
Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.85,1235.55,0,13-24 Months,0.7473203828846033,High Risk,Priority retention campaign + service engagement
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,455.3,1,0-6 Months,0.7472299650631764,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25,0,7-12 Months,0.7471856172333322,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,1,0-6 Months,0.7471754146042241,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,0-6 Months,0.7471207463994209,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,0-6 Months,0.7471207463994209,High Risk,Priority retention campaign + service engagement
Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,1,0-6 Months,0.7471196450741391,High Risk,Priority retention campaign + service engagement
Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,1,0-6 Months,0.747023716488724,High Risk,Priority retention campaign + service engagement
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,1,0-6 Months,0.7467378500601992,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.95,81.95,1,0-6 Months,0.7466240114557422,High Risk,Priority retention campaign + service engagement
Female,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,205.05,1,0-6 Months,0.7465714639793347,High Risk,Priority retention campaign + service engagement
Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,1,0-6 Months,0.7458712678073159,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1,1,0-6 Months,0.7456922504095645,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,498.1,1,0-6 Months,0.7454706713901128,High Risk,Priority retention campaign + service engagement
Male,0,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,1,0-6 Months,0.7451936110391959,High Risk,Priority retention campaign + service engagement
Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,162.45,1,0-6 Months,0.7451379878349905,High Risk,Priority retention campaign + service engagement
Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,1,13-24 Months,0.7451271168964234,High Risk,Priority retention campaign + service engagement
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,1,0-6 Months,0.7448932679835777,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.7,79.7,1,0-6 Months,0.7441526707241239,High Risk,Priority retention campaign + service engagement
Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,1,13-24 Months,0.7440061522780237,High Risk,Priority retention campaign + service engagement
Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,1400.3,0,13-24 Months,0.7439157765576293,High Risk,Priority retention campaign + service engagement
Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,1,7-12 Months,0.7438856346986095,High Risk,Priority retention campaign + service engagement
Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,0-6 Months,0.7434598031577989,High Risk,Priority retention campaign + service engagement
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,256.6,1,0-6 Months,0.7433659103982414,High Risk,Priority retention campaign + service engagement
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,0,0-6 Months,0.7431296249558685,High Risk,Priority retention campaign + service engagement
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,80.25,1,0-6 Months,0.7431233820498668,High Risk,Priority retention campaign + service engagement
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.3,803.3,1,7-12 Months,0.7430173204093722,High Risk,Priority retention campaign + service engagement
Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,1,0-6 Months,0.7428954675069789,High Risk,Priority retention campaign + service engagement
